Port Name,Year,Hour of Day,Demand (kW)
Ketchikan ,2035,13,77.5
Ketchikan ,2035,14,77.5
Ketchikan ,2035,15,77.5
Ketchikan ,2035,16,77.5
Ketchikan ,2035,17,727.8
Ketchikan ,2035,18,77.5
Ketchikan ,2035,19,77.5
Ketchikan ,2035,20,77.5
Ketchikan ,2035,21,77.5
Ketchikan ,2035,22,77.5
Ketchikan ,2035,23,77.5
Long Beach,100% eCHE,0,7880.3
Long Beach,100% eCHE,1,7880.3
Long Beach,100% eCHE,2,54927.3
Long Beach,100% eCHE,3,51872.7
Long Beach,100% eCHE,4,14727.3
Long Beach,100% eCHE,5,14727.3
Long Beach,100% eCHE,6,12681.8
Long Beach,100% eCHE,7,7880.3
Long Beach,100% eCHE,8,7880.3
Long Beach,100% eCHE,9,7880.3
Long Beach,100% eCHE,10,7880.3
Long Beach,100% eCHE,11,7880.3
Long Beach,100% eCHE,12,7880.3
Long Beach,100% eCHE,13,7880.3
Long Beach,100% eCHE,14,7880.3
Long Beach,100% eCHE,15,7880.3
Long Beach,100% eCHE,16,7880.3
Long Beach,100% eCHE,17,54927.3
Long Beach,100% eCHE,18,7880.3
Long Beach,100% eCHE,19,7880.3
Long Beach,100% eCHE,20,7880.3
Long Beach,100% eCHE,21,7880.3
Long Beach,100% eCHE,22,7880.3
Long Beach,100% eCHE,23,7880.3
Long Beach,2023,0,630.4
Long Beach,2023,1,630.4
Long Beach,2023,2,4394.2
Long Beach,2023,3,4149.8
Long Beach,2023,4,1178.2
Long Beach,2023,5,1178.2
Long Beach,2023,6,1014.5
Long Beach,2023,7,630.4
Long Beach,2023,8,630.4
Long Beach,2023,9,630.4
Long Beach,2023,10,630.4
Long Beach,2023,11,630.4
Long Beach,2023,12,630.4
Long Beach,2023,13,630.4
Long Beach,2023,14,630.4
Long Beach,2023,15,630.4
Long Beach,2023,16,630.4
Long Beach,2023,17,4394.2
Long Beach,2023,18,630.4
Long Beach,2023,19,630.4
Long Beach,2023,20,630.4
Long Beach,2023,21,630.4
Long Beach,2023,22,630.4
Long Beach,2023,23,630.4
Long Beach,2024,0,788.0
Long Beach,2024,1,788.0
Long Beach,2024,2,5492.7
Long Beach,2024,3,5187.3
Long Beach,2024,4,1472.7
Long Beach,2024,5,1472.7
Long Beach,2024,6,1268.2
Long Beach,2024,7,788.0
Long Beach,2024,8,788.0
Long Beach,2024,9,788.0
Long Beach,2024,10,788.0
Long Beach,2024,11,788.0
Long Beach,2024,12,788.0
Long Beach,2024,13,788.0
Long Beach,2024,14,788.0
Long Beach,2024,15,788.0
Long Beach,2024,16,788.0
Long Beach,2024,17,5492.7
Long Beach,2024,18,788.0
Long Beach,2024,19,788.0
Long Beach,2024,20,788.0
Long Beach,2024,21,788.0
Long Beach,2024,22,788.0
Long Beach,2024,23,788.0
Long Beach,2025,0,945.6
Long Beach,2025,1,945.6
Long Beach,2025,2,6591.3
Long Beach,2025,3,6224.7
Long Beach,2025,4,1767.3
Long Beach,2025,5,1767.3
Long Beach,2025,6,1521.8
Long Beach,2025,7,945.6
Long Beach,2025,8,945.6
Long Beach,2025,9,945.6
Long Beach,2025,10,945.6
Long Beach,2025,11,945.6
Long Beach,2025,12,945.6
Long Beach,2025,13,945.6
Long Beach,2025,14,945.6
Long Beach,2025,15,945.6
Long Beach,2025,16,945.6
Long Beach,2025,17,6591.3
Long Beach,2025,18,945.6
Long Beach,2025,19,945.6
Long Beach,2025,20,945.6
Long Beach,2025,21,945.6
Long Beach,2025,22,945.6
Long Beach,2025,23,945.6
Long Beach,2026,0,1182.1
Long Beach,2026,1,1182.1
Long Beach,2026,2,8239.1
Long Beach,2026,3,7780.9
Long Beach,2026,4,2209.1
Long Beach,2026,5,2209.1
Long Beach,2026,6,1902.3
Long Beach,2026,7,1182.1
Long Beach,2026,8,1182.1
Long Beach,2026,9,1182.1
Long Beach,2026,10,1182.1
Long Beach,2026,11,1182.1
Long Beach,2026,12,1182.1
Long Beach,2026,13,1182.1
Long Beach,2026,14,1182.1
Long Beach,2026,15,1182.1
Long Beach,2026,16,1182.1
Long Beach,2026,17,8239.1
Long Beach,2026,18,1182.1
Long Beach,2026,19,1182.1
Long Beach,2026,20,1182.1
Long Beach,2026,21,1182.1
Long Beach,2026,22,1182.1
Long Beach,2026,23,1182.1
Long Beach,2027,0,1418.5
Long Beach,2027,1,1418.5
Long Beach,2027,2,9886.9
Long Beach,2027,3,9337.1
Long Beach,2027,4,2650.9
Long Beach,2027,5,2650.9
Long Beach,2027,6,2282.7
Long Beach,2027,7,1418.5
Long Beach,2027,8,1418.5
Long Beach,2027,9,1418.5
Long Beach,2027,10,1418.5
Long Beach,2027,11,1418.5
Long Beach,2027,12,1418.5
Long Beach,2027,13,1418.5
Long Beach,2027,14,1418.5
Long Beach,2027,15,1418.5
Long Beach,2027,16,1418.5
Long Beach,2027,17,9886.9
Long Beach,2027,18,1418.5
Long Beach,2027,19,1418.5
Long Beach,2027,20,1418.5
Long Beach,2027,21,1418.5
Long Beach,2027,22,1418.5
Long Beach,2027,23,1418.5
Long Beach,2028,0,1733.7
Long Beach,2028,1,1733.7
Long Beach,2028,2,12084.0
Long Beach,2028,3,11412.0
Long Beach,2028,4,3240.0
Long Beach,2028,5,3240.0
Long Beach,2028,6,2790.0
Long Beach,2028,7,1733.7
Long Beach,2028,8,1733.7
Long Beach,2028,9,1733.7
Long Beach,2028,10,1733.7
Long Beach,2028,11,1733.7
Long Beach,2028,12,1733.7
Long Beach,2028,13,1733.7
Long Beach,2028,14,1733.7
Long Beach,2028,15,1733.7
Long Beach,2028,16,1733.7
Long Beach,2028,17,12084.0
Long Beach,2028,18,1733.7
Long Beach,2028,19,1733.7
Long Beach,2028,20,1733.7
Long Beach,2028,21,1733.7
Long Beach,2028,22,1733.7
Long Beach,2028,23,1733.7
Long Beach,2029,0,2048.9
Long Beach,2029,1,2048.9
Long Beach,2029,2,14281.1
Long Beach,2029,3,13486.9
Long Beach,2029,4,3829.1
Long Beach,2029,5,3829.1
Long Beach,2029,6,3297.3
Long Beach,2029,7,2048.9
Long Beach,2029,8,2048.9
Long Beach,2029,9,2048.9
Long Beach,2029,10,2048.9
Long Beach,2029,11,2048.9
Long Beach,2029,12,2048.9
Long Beach,2029,13,2048.9
Long Beach,2029,14,2048.9
Long Beach,2029,15,2048.9
Long Beach,2029,16,2048.9
Long Beach,2029,17,14281.1
Long Beach,2029,18,2048.9
Long Beach,2029,19,2048.9
Long Beach,2029,20,2048.9
Long Beach,2029,21,2048.9
Long Beach,2029,22,2048.9
Long Beach,2029,23,2048.9
Long Beach,2030,0,2442.9
Long Beach,2030,1,2442.9
Long Beach,2030,2,17027.5
Long Beach,2030,3,16080.5
Long Beach,2030,4,4565.5
Long Beach,2030,5,4565.5
Long Beach,2030,6,3931.4
Long Beach,2030,7,2442.9
Long Beach,2030,8,2442.9
Long Beach,2030,9,2442.9
Long Beach,2030,10,2442.9
Long Beach,2030,11,2442.9
Long Beach,2030,12,2442.9
Long Beach,2030,13,2442.9
Long Beach,2030,14,2442.9
Long Beach,2030,15,2442.9
Long Beach,2030,16,2442.9
Long Beach,2030,17,17027.5
Long Beach,2030,18,2442.9
Long Beach,2030,19,2442.9
Long Beach,2030,20,2442.9
Long Beach,2030,21,2442.9
Long Beach,2030,22,2442.9
Long Beach,2030,23,2442.9
Long Beach,2031,0,2836.9
Long Beach,2031,1,2836.9
Long Beach,2031,2,19773.8
Long Beach,2031,3,18674.2
Long Beach,2031,4,5301.8
Long Beach,2031,5,5301.8
Long Beach,2031,6,4565.5
Long Beach,2031,7,2836.9
Long Beach,2031,8,2836.9
Long Beach,2031,9,2836.9
Long Beach,2031,10,2836.9
Long Beach,2031,11,2836.9
Long Beach,2031,12,2836.9
Long Beach,2031,13,2836.9
Long Beach,2031,14,2836.9
Long Beach,2031,15,2836.9
Long Beach,2031,16,2836.9
Long Beach,2031,17,19773.8
Long Beach,2031,18,2836.9
Long Beach,2031,19,2836.9
Long Beach,2031,20,2836.9
Long Beach,2031,21,2836.9
Long Beach,2031,22,2836.9
Long Beach,2031,23,2836.9
Long Beach,2032,0,3309.7
Long Beach,2032,1,3309.7
Long Beach,2032,2,23069.5
Long Beach,2032,3,21786.5
Long Beach,2032,4,6185.5
Long Beach,2032,5,6185.5
Long Beach,2032,6,5326.4
Long Beach,2032,7,3309.7
Long Beach,2032,8,3309.7
Long Beach,2032,9,3309.7
Long Beach,2032,10,3309.7
Long Beach,2032,11,3309.7
Long Beach,2032,12,3309.7
Long Beach,2032,13,3309.7
Long Beach,2032,14,3309.7
Long Beach,2032,15,3309.7
Long Beach,2032,16,3309.7
Long Beach,2032,17,23069.5
Long Beach,2032,18,3309.7
Long Beach,2032,19,3309.7
Long Beach,2032,20,3309.7
Long Beach,2032,21,3309.7
Long Beach,2032,22,3309.7
Long Beach,2032,23,3309.7
Long Beach,2033,0,3782.6
Long Beach,2033,1,3782.6
Long Beach,2033,2,26365.1
Long Beach,2033,3,24898.9
Long Beach,2033,4,7069.1
Long Beach,2033,5,7069.1
Long Beach,2033,6,6087.3
Long Beach,2033,7,3782.6
Long Beach,2033,8,3782.6
Long Beach,2033,9,3782.6
Long Beach,2033,10,3782.6
Long Beach,2033,11,3782.6
Long Beach,2033,12,3782.6
Long Beach,2033,13,3782.6
Long Beach,2033,14,3782.6
Long Beach,2033,15,3782.6
Long Beach,2033,16,3782.6
Long Beach,2033,17,26365.1
Long Beach,2033,18,3782.6
Long Beach,2033,19,3782.6
Long Beach,2033,20,3782.6
Long Beach,2033,21,3782.6
Long Beach,2033,22,3782.6
Long Beach,2033,23,3782.6
Long Beach,2034,0,4255.4
Long Beach,2034,1,4255.4
Long Beach,2034,2,29660.7
Long Beach,2034,3,28011.3
Long Beach,2034,4,7952.7
Long Beach,2034,5,7952.7
Long Beach,2034,6,6848.2
Long Beach,2034,7,4255.4
Long Beach,2034,8,4255.4
Long Beach,2034,9,4255.4
Long Beach,2034,10,4255.4
Long Beach,2034,11,4255.4
Long Beach,2034,12,4255.4
Long Beach,2034,13,4255.4
Long Beach,2034,14,4255.4
Long Beach,2034,15,4255.4
Long Beach,2034,16,4255.4
Long Beach,2034,17,29660.7
Long Beach,2034,18,4255.4
Long Beach,2034,19,4255.4
Long Beach,2034,20,4255.4
Long Beach,2034,21,4255.4
Long Beach,2034,22,4255.4
Long Beach,2034,23,4255.4
Long Beach,2035,0,4807.0
Long Beach,2035,1,4807.0
Long Beach,2035,2,33505.6
Long Beach,2035,3,31642.4
Long Beach,2035,4,8983.6
Long Beach,2035,5,8983.6
Long Beach,2035,6,7735.9
Long Beach,2035,7,4807.0
Long Beach,2035,8,4807.0
Long Beach,2035,9,4807.0
Long Beach,2035,10,4807.0
Long Beach,2035,11,4807.0
Long Beach,2035,12,4807.0
Long Beach,2035,13,4807.0
Long Beach,2035,14,4807.0
Long Beach,2035,15,4807.0
Long Beach,2035,16,4807.0
Long Beach,2035,17,33505.6
Long Beach,2035,18,4807.0
Long Beach,2035,19,4807.0
Long Beach,2035,20,4807.0
Long Beach,2035,21,4807.0
Long Beach,2035,22,4807.0
Long Beach,2035,23,4807.0
Los Angeles,100% eCHE,0,10422.4
Los Angeles,100% eCHE,1,10422.4
Los Angeles,100% eCHE,2,72177.3
Los Angeles,100% eCHE,3,68168.2
Los Angeles,100% eCHE,4,19500.0
Los Angeles,100% eCHE,5,19500.0
Los Angeles,100% eCHE,6,16772.7
Los Angeles,100% eCHE,7,10422.4
Los Angeles,100% eCHE,8,10422.4
Los Angeles,100% eCHE,9,10422.4
Los Angeles,100% eCHE,10,10422.4
Los Angeles,100% eCHE,11,10422.4
Los Angeles,100% eCHE,12,10422.4
Los Angeles,100% eCHE,13,10422.4
Los Angeles,100% eCHE,14,10422.4
Los Angeles,100% eCHE,15,10422.4
Los Angeles,100% eCHE,16,10422.4
Los Angeles,100% eCHE,17,72177.3
Los Angeles,100% eCHE,18,10422.4
Los Angeles,100% eCHE,19,10422.4
Los Angeles,100% eCHE,20,10422.4
Los Angeles,100% eCHE,21,10422.4
Los Angeles,100% eCHE,22,10422.4
Los Angeles,100% eCHE,23,10422.4
Los Angeles,2023,0,833.8
Los Angeles,2023,1,833.8
Los Angeles,2023,2,5774.2
Los Angeles,2023,3,5453.5
Los Angeles,2023,4,1560.0
Los Angeles,2023,5,1560.0
Los Angeles,2023,6,1341.8
Los Angeles,2023,7,833.8
Los Angeles,2023,8,833.8
Los Angeles,2023,9,833.8
Los Angeles,2023,10,833.8
Los Angeles,2023,11,833.8
Los Angeles,2023,12,833.8
Los Angeles,2023,13,833.8
Los Angeles,2023,14,833.8
Los Angeles,2023,15,833.8
Los Angeles,2023,16,833.8
Los Angeles,2023,17,5774.2
Los Angeles,2023,18,833.8
Los Angeles,2023,19,833.8
Los Angeles,2023,20,833.8
Los Angeles,2023,21,833.8
Los Angeles,2023,22,833.8
Los Angeles,2023,23,833.8
Los Angeles,2024,0,1042.2
Los Angeles,2024,1,1042.2
Los Angeles,2024,2,7217.7
Los Angeles,2024,3,6816.8
Los Angeles,2024,4,1950.0
Los Angeles,2024,5,1950.0
Los Angeles,2024,6,1677.3
Los Angeles,2024,7,1042.2
Los Angeles,2024,8,1042.2
Los Angeles,2024,9,1042.2
Los Angeles,2024,10,1042.2
Los Angeles,2024,11,1042.2
Los Angeles,2024,12,1042.2
Los Angeles,2024,13,1042.2
Los Angeles,2024,14,1042.2
Los Angeles,2024,15,1042.2
Los Angeles,2024,16,1042.2
Los Angeles,2024,17,7217.7
Los Angeles,2024,18,1042.2
Los Angeles,2024,19,1042.2
Los Angeles,2024,20,1042.2
Los Angeles,2024,21,1042.2
Los Angeles,2024,22,1042.2
Los Angeles,2024,23,1042.2
Los Angeles,2025,0,1250.7
Los Angeles,2025,1,1250.7
Los Angeles,2025,2,8661.3
Los Angeles,2025,3,8180.2
Los Angeles,2025,4,2340.0
Los Angeles,2025,5,2340.0
Los Angeles,2025,6,2012.7
Los Angeles,2025,7,1250.7
Los Angeles,2025,8,1250.7
Los Angeles,2025,9,1250.7
Los Angeles,2025,10,1250.7
Los Angeles,2025,11,1250.7
Los Angeles,2025,12,1250.7
Los Angeles,2025,13,1250.7
Los Angeles,2025,14,1250.7
Los Angeles,2025,15,1250.7
Los Angeles,2025,16,1250.7
Los Angeles,2025,17,8661.3
Los Angeles,2025,18,1250.7
Los Angeles,2025,19,1250.7
Los Angeles,2025,20,1250.7
Los Angeles,2025,21,1250.7
Los Angeles,2025,22,1250.7
Los Angeles,2025,23,1250.7
Los Angeles,2026,0,1563.4
Los Angeles,2026,1,1563.4
Los Angeles,2026,2,10826.6
Los Angeles,2026,3,10225.2
Los Angeles,2026,4,2925.0
Los Angeles,2026,5,2925.0
Los Angeles,2026,6,2515.9
Los Angeles,2026,7,1563.4
Los Angeles,2026,8,1563.4
Los Angeles,2026,9,1563.4
Los Angeles,2026,10,1563.4
Los Angeles,2026,11,1563.4
Los Angeles,2026,12,1563.4
Los Angeles,2026,13,1563.4
Los Angeles,2026,14,1563.4
Los Angeles,2026,15,1563.4
Los Angeles,2026,16,1563.4
Los Angeles,2026,17,10826.6
Los Angeles,2026,18,1563.4
Los Angeles,2026,19,1563.4
Los Angeles,2026,20,1563.4
Los Angeles,2026,21,1563.4
Los Angeles,2026,22,1563.4
Los Angeles,2026,23,1563.4
Los Angeles,2027,0,1876.0
Los Angeles,2027,1,1876.0
Los Angeles,2027,2,12991.9
Los Angeles,2027,3,12270.3
Los Angeles,2027,4,3510.0
Los Angeles,2027,5,3510.0
Los Angeles,2027,6,3019.1
Los Angeles,2027,7,1876.0
Los Angeles,2027,8,1876.0
Los Angeles,2027,9,1876.0
Los Angeles,2027,10,1876.0
Los Angeles,2027,11,1876.0
Los Angeles,2027,12,1876.0
Los Angeles,2027,13,1876.0
Los Angeles,2027,14,1876.0
Los Angeles,2027,15,1876.0
Los Angeles,2027,16,1876.0
Los Angeles,2027,17,12991.9
Los Angeles,2027,18,1876.0
Los Angeles,2027,19,1876.0
Los Angeles,2027,20,1876.0
Los Angeles,2027,21,1876.0
Los Angeles,2027,22,1876.0
Los Angeles,2027,23,1876.0
Los Angeles,2028,0,2292.9
Los Angeles,2028,1,2292.9
Los Angeles,2028,2,15879.0
Los Angeles,2028,3,14997.0
Los Angeles,2028,4,4290.0
Los Angeles,2028,5,4290.0
Los Angeles,2028,6,3690.0
Los Angeles,2028,7,2292.9
Los Angeles,2028,8,2292.9
Los Angeles,2028,9,2292.9
Los Angeles,2028,10,2292.9
Los Angeles,2028,11,2292.9
Los Angeles,2028,12,2292.9
Los Angeles,2028,13,2292.9
Los Angeles,2028,14,2292.9
Los Angeles,2028,15,2292.9
Los Angeles,2028,16,2292.9
Los Angeles,2028,17,15879.0
Los Angeles,2028,18,2292.9
Los Angeles,2028,19,2292.9
Los Angeles,2028,20,2292.9
Los Angeles,2028,21,2292.9
Los Angeles,2028,22,2292.9
Los Angeles,2028,23,2292.9
Los Angeles,2029,0,2709.8
Los Angeles,2029,1,2709.8
Los Angeles,2029,2,18766.1
Los Angeles,2029,3,17723.7
Los Angeles,2029,4,5070.0
Los Angeles,2029,5,5070.0
Los Angeles,2029,6,4360.9
Los Angeles,2029,7,2709.8
Los Angeles,2029,8,2709.8
Los Angeles,2029,9,2709.8
Los Angeles,2029,10,2709.8
Los Angeles,2029,11,2709.8
Los Angeles,2029,12,2709.8
Los Angeles,2029,13,2709.8
Los Angeles,2029,14,2709.8
Los Angeles,2029,15,2709.8
Los Angeles,2029,16,2709.8
Los Angeles,2029,17,18766.1
Los Angeles,2029,18,2709.8
Los Angeles,2029,19,2709.8
Los Angeles,2029,20,2709.8
Los Angeles,2029,21,2709.8
Los Angeles,2029,22,2709.8
Los Angeles,2029,23,2709.8
Los Angeles,2030,0,3230.9
Los Angeles,2030,1,3230.9
Los Angeles,2030,2,22375.0
Los Angeles,2030,3,21132.1
Los Angeles,2030,4,6045.0
Los Angeles,2030,5,6045.0
Los Angeles,2030,6,5199.5
Los Angeles,2030,7,3230.9
Los Angeles,2030,8,3230.9
Los Angeles,2030,9,3230.9
Los Angeles,2030,10,3230.9
Los Angeles,2030,11,3230.9
Los Angeles,2030,12,3230.9
Los Angeles,2030,13,3230.9
Los Angeles,2030,14,3230.9
Los Angeles,2030,15,3230.9
Los Angeles,2030,16,3230.9
Los Angeles,2030,17,22375.0
Los Angeles,2030,18,3230.9
Los Angeles,2030,19,3230.9
Los Angeles,2030,20,3230.9
Los Angeles,2030,21,3230.9
Los Angeles,2030,22,3230.9
Los Angeles,2030,23,3230.9
Los Angeles,2031,0,3752.1
Los Angeles,2031,1,3752.1
Los Angeles,2031,2,25983.8
Los Angeles,2031,3,24540.5
Los Angeles,2031,4,7020.0
Los Angeles,2031,5,7020.0
Los Angeles,2031,6,6038.2
Los Angeles,2031,7,3752.1
Los Angeles,2031,8,3752.1
Los Angeles,2031,9,3752.1
Los Angeles,2031,10,3752.1
Los Angeles,2031,11,3752.1
Los Angeles,2031,12,3752.1
Los Angeles,2031,13,3752.1
Los Angeles,2031,14,3752.1
Los Angeles,2031,15,3752.1
Los Angeles,2031,16,3752.1
Los Angeles,2031,17,25983.8
Los Angeles,2031,18,3752.1
Los Angeles,2031,19,3752.1
Los Angeles,2031,20,3752.1
Los Angeles,2031,21,3752.1
Los Angeles,2031,22,3752.1
Los Angeles,2031,23,3752.1
Los Angeles,2032,0,4377.4
Los Angeles,2032,1,4377.4
Los Angeles,2032,2,30314.5
Los Angeles,2032,3,28630.6
Los Angeles,2032,4,8190.0
Los Angeles,2032,5,8190.0
Los Angeles,2032,6,7044.5
Los Angeles,2032,7,4377.4
Los Angeles,2032,8,4377.4
Los Angeles,2032,9,4377.4
Los Angeles,2032,10,4377.4
Los Angeles,2032,11,4377.4
Los Angeles,2032,12,4377.4
Los Angeles,2032,13,4377.4
Los Angeles,2032,14,4377.4
Los Angeles,2032,15,4377.4
Los Angeles,2032,16,4377.4
Los Angeles,2032,17,30314.5
Los Angeles,2032,18,4377.4
Los Angeles,2032,19,4377.4
Los Angeles,2032,20,4377.4
Los Angeles,2032,21,4377.4
Los Angeles,2032,22,4377.4
Los Angeles,2032,23,4377.4
Los Angeles,2033,0,5002.8
Los Angeles,2033,1,5002.8
Los Angeles,2033,2,34645.1
Los Angeles,2033,3,32720.7
Los Angeles,2033,4,9360.0
Los Angeles,2033,5,9360.0
Los Angeles,2033,6,8050.9
Los Angeles,2033,7,5002.8
Los Angeles,2033,8,5002.8
Los Angeles,2033,9,5002.8
Los Angeles,2033,10,5002.8
Los Angeles,2033,11,5002.8
Los Angeles,2033,12,5002.8
Los Angeles,2033,13,5002.8
Los Angeles,2033,14,5002.8
Los Angeles,2033,15,5002.8
Los Angeles,2033,16,5002.8
Los Angeles,2033,17,34645.1
Los Angeles,2033,18,5002.8
Los Angeles,2033,19,5002.8
Los Angeles,2033,20,5002.8
Los Angeles,2033,21,5002.8
Los Angeles,2033,22,5002.8
Los Angeles,2033,23,5002.8
Los Angeles,2034,0,5628.1
Los Angeles,2034,1,5628.1
Los Angeles,2034,2,38975.7
Los Angeles,2034,3,36810.8
Los Angeles,2034,4,10530.0
Los Angeles,2034,5,10530.0
Los Angeles,2034,6,9057.3
Los Angeles,2034,7,5628.1
Los Angeles,2034,8,5628.1
Los Angeles,2034,9,5628.1
Los Angeles,2034,10,5628.1
Los Angeles,2034,11,5628.1
Los Angeles,2034,12,5628.1
Los Angeles,2034,13,5628.1
Los Angeles,2034,14,5628.1
Los Angeles,2034,15,5628.1
Los Angeles,2034,16,5628.1
Los Angeles,2034,17,38975.7
Los Angeles,2034,18,5628.1
Los Angeles,2034,19,5628.1
Los Angeles,2034,20,5628.1
Los Angeles,2034,21,5628.1
Los Angeles,2034,22,5628.1
Los Angeles,2034,23,5628.1
Los Angeles,2035,0,6357.7
Los Angeles,2035,1,6357.7
Los Angeles,2035,2,44028.1
Los Angeles,2035,3,41582.6
Los Angeles,2035,4,11895.0
Los Angeles,2035,5,11895.0
Los Angeles,2035,6,10231.4
Los Angeles,2035,7,6357.7
Los Angeles,2035,8,6357.7
Los Angeles,2035,9,6357.7
Los Angeles,2035,10,6357.7
Los Angeles,2035,11,6357.7
Los Angeles,2035,12,6357.7
Los Angeles,2035,13,6357.7
Los Angeles,2035,14,6357.7
Los Angeles,2035,15,6357.7
Los Angeles,2035,16,6357.7
Los Angeles,2035,17,44028.1
Los Angeles,2035,18,6357.7
Los Angeles,2035,19,6357.7
Los Angeles,2035,20,6357.7
Los Angeles,2035,21,6357.7
Los Angeles,2035,22,6357.7
Los Angeles,2035,23,6357.7
Miami,100% eCHE,0,1143.9
Miami,100% eCHE,1,1143.9
Miami,100% eCHE,2,7854.5
Miami,100% eCHE,3,7418.2
Miami,100% eCHE,4,2011.4
Miami,100% eCHE,5,2011.4
Miami,100% eCHE,6,1840.9
Miami,100% eCHE,7,1143.9
Miami,100% eCHE,8,1143.9
Miami,100% eCHE,9,1143.9
Miami,100% eCHE,10,1143.9
Miami,100% eCHE,11,1143.9
Miami,100% eCHE,12,1143.9
Miami,100% eCHE,13,1143.9
Miami,100% eCHE,14,1143.9
Miami,100% eCHE,15,1143.9
Miami,100% eCHE,16,1143.9
Miami,100% eCHE,17,7854.5
Miami,100% eCHE,18,1143.9
Miami,100% eCHE,19,1143.9
Miami,100% eCHE,20,1143.9
Miami,100% eCHE,21,1143.9
Miami,100% eCHE,22,1143.9
Miami,100% eCHE,23,1143.9
Miami,2023,0,91.5
Miami,2023,1,91.5
Miami,2023,2,628.4
Miami,2023,3,593.5
Miami,2023,4,160.9
Miami,2023,5,160.9
Miami,2023,6,147.3
Miami,2023,7,91.5
Miami,2023,8,91.5
Miami,2023,9,91.5
Miami,2023,10,91.5
Miami,2023,11,91.5
Miami,2023,12,91.5
Miami,2023,13,91.5
Miami,2023,14,91.5
Miami,2023,15,91.5
Miami,2023,16,91.5
Miami,2023,17,628.4
Miami,2023,18,91.5
Miami,2023,19,91.5
Miami,2023,20,91.5
Miami,2023,21,91.5
Miami,2023,22,91.5
Miami,2023,23,91.5
Miami,2024,0,114.4
Miami,2024,1,114.4
Miami,2024,2,785.5
Miami,2024,3,741.8
Miami,2024,4,201.1
Miami,2024,5,201.1
Miami,2024,6,184.1
Miami,2024,7,114.4
Miami,2024,8,114.4
Miami,2024,9,114.4
Miami,2024,10,114.4
Miami,2024,11,114.4
Miami,2024,12,114.4
Miami,2024,13,114.4
Miami,2024,14,114.4
Miami,2024,15,114.4
Miami,2024,16,114.4
Miami,2024,17,785.5
Miami,2024,18,114.4
Miami,2024,19,114.4
Miami,2024,20,114.4
Miami,2024,21,114.4
Miami,2024,22,114.4
Miami,2024,23,114.4
Miami,2025,0,137.3
Miami,2025,1,137.3
Miami,2025,2,942.5
Miami,2025,3,890.2
Miami,2025,4,241.4
Miami,2025,5,241.4
Miami,2025,6,220.9
Miami,2025,7,137.3
Miami,2025,8,137.3
Miami,2025,9,137.3
Miami,2025,10,137.3
Miami,2025,11,137.3
Miami,2025,12,137.3
Miami,2025,13,137.3
Miami,2025,14,137.3
Miami,2025,15,137.3
Miami,2025,16,137.3
Miami,2025,17,942.5
Miami,2025,18,137.3
Miami,2025,19,137.3
Miami,2025,20,137.3
Miami,2025,21,137.3
Miami,2025,22,137.3
Miami,2025,23,137.3
Miami,2026,0,171.6
Miami,2026,1,171.6
Miami,2026,2,1178.2
Miami,2026,3,1112.7
Miami,2026,4,301.7
Miami,2026,5,301.7
Miami,2026,6,276.1
Miami,2026,7,171.6
Miami,2026,8,171.6
Miami,2026,9,171.6
Miami,2026,10,171.6
Miami,2026,11,171.6
Miami,2026,12,171.6
Miami,2026,13,171.6
Miami,2026,14,171.6
Miami,2026,15,171.6
Miami,2026,16,171.6
Miami,2026,17,1178.2
Miami,2026,18,171.6
Miami,2026,19,171.6
Miami,2026,20,171.6
Miami,2026,21,171.6
Miami,2026,22,171.6
Miami,2026,23,171.6
Miami,2027,0,205.9
Miami,2027,1,205.9
Miami,2027,2,1413.8
Miami,2027,3,1335.3
Miami,2027,4,362.0
Miami,2027,5,362.0
Miami,2027,6,331.4
Miami,2027,7,205.9
Miami,2027,8,205.9
Miami,2027,9,205.9
Miami,2027,10,205.9
Miami,2027,11,205.9
Miami,2027,12,205.9
Miami,2027,13,205.9
Miami,2027,14,205.9
Miami,2027,15,205.9
Miami,2027,16,205.9
Miami,2027,17,1413.8
Miami,2027,18,205.9
Miami,2027,19,205.9
Miami,2027,20,205.9
Miami,2027,21,205.9
Miami,2027,22,205.9
Miami,2027,23,205.9
Miami,2028,0,251.7
Miami,2028,1,251.7
Miami,2028,2,1728.0
Miami,2028,3,1632.0
Miami,2028,4,442.5
Miami,2028,5,442.5
Miami,2028,6,405.0
Miami,2028,7,251.7
Miami,2028,8,251.7
Miami,2028,9,251.7
Miami,2028,10,251.7
Miami,2028,11,251.7
Miami,2028,12,251.7
Miami,2028,13,251.7
Miami,2028,14,251.7
Miami,2028,15,251.7
Miami,2028,16,251.7
Miami,2028,17,1728.0
Miami,2028,18,251.7
Miami,2028,19,251.7
Miami,2028,20,251.7
Miami,2028,21,251.7
Miami,2028,22,251.7
Miami,2028,23,251.7
Miami,2029,0,297.4
Miami,2029,1,297.4
Miami,2029,2,2042.2
Miami,2029,3,1928.7
Miami,2029,4,523.0
Miami,2029,5,523.0
Miami,2029,6,478.6
Miami,2029,7,297.4
Miami,2029,8,297.4
Miami,2029,9,297.4
Miami,2029,10,297.4
Miami,2029,11,297.4
Miami,2029,12,297.4
Miami,2029,13,297.4
Miami,2029,14,297.4
Miami,2029,15,297.4
Miami,2029,16,297.4
Miami,2029,17,2042.2
Miami,2029,18,297.4
Miami,2029,19,297.4
